'id';'servings';'type';'log_date';'food';'user_id';'mood';'weight';'protein';'cals';'fat';'carbs'
'43982';'1';'breakfast_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,COFFEE,READY TO DRK,VANILLA,LT,MILK BSD,SWTND';'46';'grumpy';'174';'2';'36';'1';'4'
'43983';'2';'lunch';'2017-05-14 00:00:00.000000';'MCDONALD\'S,BIG MAC';'46';'motivated';'174';'12';'257';'15';'20'
'43984';'3';'lunch_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'46';'grumpy';'174';'0';'43';'0';'11'
'43985';'3';'dinner_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,SLIMFAST,MEAL REPLCMNT,HI PROT SHAKE,RTD,3-2-1';'46';'grumpy';'174';'7';'58';'3';'1'
'43986';'2';'snack';'2017-05-14 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'46';'agitated';'174';'10';'521';'31';'55'
'43987';'2';'breakfast';'2017-05-15 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CINN TOAST';'46';'grumpy';'175';'6';'325';'12';'50'
'43988';'2';'dinner';'2017-05-15 00:00:00.000000';'BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8 FAT,CHOIC,RAW';'46';'agitated';'175';'22';'160';'7';'0'
'43989';'3';'breakfast_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'46';'agitated';'175';'3';'75';'3';'9'
'43990';'3';'lunch';'2017-05-15 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'46';'grumpy';'175';'12';'228';'9';'25'
'43991';'1';'lunch_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'46';'ambivalent';'175';'0';'34';'0';'9'
'43992';'2';'dinner_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'46';'grumpy';'175';'58';'359';'1';'29'
'43993';'1';'snack';'2017-05-15 00:00:00.000000';'CANDIES,REESE\'S PIECES CANDY';'46';'grumpy';'175';'12';'497';'25';'60'
'43994';'2';'breakfast';'2017-05-16 00:00:00.000000';'WAFFLE,PLN,FRZ,RTH,MICROWAVE';'46';'sleepy';'170';'7';'298';'10';'45'
'43995';'1';'dinner';'2017-05-16 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'46';'motivated';'170';'5';'748';'81';'0'
'43996';'1';'breakfast_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,ALMOND MILK,SWTND,VANILLA FLAVOR,RTD';'46';'grumpy';'170';'0';'38';'1';'7'
'43997';'2';'lunch';'2017-05-16 00:00:00.000000';'MCDONALD\'S,BIG MAC';'46';'motivated';'170';'12';'257';'15';'20'
'43998';'3';'lunch_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'46';'grumpy';'170';'0';'34';'0';'9'
'43999';'2';'dinner_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'46';'motivated';'170';'3';'95';'3';'14'
'44000';'3';'snack';'2017-05-16 00:00:00.000000';'CANDIES,REESE\'S NUTRAGEOUS CANDY BAR';'46';'agitated';'170';'11';'517';'32';'53'
'44001';'3';'breakfast';'2017-05-17 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,STRAWBERRY';'46';'agitated';'166';'6';'265';'9';'42'
'44002';'2';'dinner';'2017-05-17 00:00:00.000000';'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8FAT,SEL,RAW';'46';'ambivalent';'166';'21';'208';'13';'0'
'44003';'2';'breakfast_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,CHOC DRK,MILK & SOY BSD,READY TO DRK,FORT';'46';'motivated';'166';'4';'101';'2';'17'
'44004';'2';'lunch';'2017-05-17 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'46';'grumpy';'166';'13';'234';'12';'21'
'44005';'1';'lunch_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'46';'amorous';'166';'0';'41';'0';'11'
'44006';'2';'dinner_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'46';'agitated';'166';'67';'385';'5';'18'
'44007';'2';'snack';'2017-05-17 00:00:00.000000';'CANDIES,REESE\'S PIECES CANDY';'46';'ambivalent';'166';'12';'497';'25';'60'
'44008';'2';'breakfast';'2017-05-18 00:00:00.000000';'KELLOGG\'S,EGGO PROT,WAFFLES,HOMESTYLE';'46';'sleepy';'164';'11';'281';'10';'37'
'44009';'3';'dinner';'2017-05-18 00:00:00.000000';'BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'46';'ambivalent';'164';'22';'139';'6';'0'
'44010';'2';'breakfast_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,COFFEE,READY TO DRK,VANILLA,LT,MILK BSD,SWTND';'46';'amorous';'164';'2';'36';'1';'4'
'44011';'2';'lunch';'2017-05-18 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH';'46';'motivated';'164';'15';'244';'10';'25'
'44012';'2';'lunch_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'46';'ambivalent';'164';'0';'43';'0';'11'
'44013';'2';'dinner_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'46';'sleepy';'164';'56';'388';'6';'29'
'44014';'2';'snack';'2017-05-18 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'46';'ambivalent';'164';'7';'583';'44';'45'
'44015';'3';'breakfast';'2017-05-19 00:00:00.000000';'WAFFLE,BTTRMLK,FRZ,RTH,MICROWAVED';'46';'amorous';'159';'7';'289';'9';'44'
'44016';'2';'dinner';'2017-05-19 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'46';'sleepy';'159';'8';'515';'53';'2'
'44017';'2';'breakfast_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'46';'grumpy';'159';'3';'57';'1';'9'
'44018';'1';'lunch';'2017-05-19 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'46';'motivated';'159';'17';'221';'8';'20'
'44019';'1';'lunch_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,CARB,PEPPER-TYPE,CONTAINS CAFFEINE';'46';'grumpy';'159';'0';'41';'0';'10'
'44020';'2';'dinner_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'46';'amorous';'159';'58';'359';'1';'29'
'44021';'1';'snack';'2017-05-19 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'46';'agitated';'159';'12';'382';'4';'78'
'44022';'2';'breakfast';'2017-05-20 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'46';'ambivalent';'149';'6';'297';'10';'46'
'44023';'3';'dinner';'2017-05-20 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'46';'agitated';'149';'24';'121';'3';'0'
'44024';'2';'breakfast_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'46';'grumpy';'149';'3';'88';'3';'12'
'44025';'3';'lunch';'2017-05-20 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)';'46';'ambivalent';'149';'11';'240';'8';'31'
'44026';'2';'lunch_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'46';'sleepy';'149';'0';'34';'0';'9'
'44027';'3';'dinner_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'46';'motivated';'149';'56';'388';'6';'29'
'44028';'2';'snack';'2017-05-20 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'46';'grumpy';'149';'12';'382';'4';'78'
'44029';'1';'breakfast';'2017-05-21 00:00:00.000000';'WAFFLE,BTTRMLK,FRZ,RTH,MICROWAVED';'46';'amorous';'150';'7';'289';'9';'44'
'44030';'2';'dinner';'2017-05-21 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'46';'grumpy';'150';'24';'121';'3';'0'
'44031';'2';'breakfast_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,CHOC DRK,MILK & SOY BSD,READY TO DRK,FORT';'46';'grumpy';'150';'4';'101';'2';'17'
'44032';'1';'lunch';'2017-05-21 00:00:00.000000';'MCDONALD\'S,BIG MAC';'46';'sleepy';'150';'12';'257';'15';'20'
'44033';'2';'lunch_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'46';'ambivalent';'150';'0';'0';'0';'0'
'44034';'2';'dinner_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'46';'agitated';'150';'3';'64';'2';'9'
'44035';'3';'snack';'2017-05-21 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'46';'sleepy';'150';'9';'495';'23';'64'
'44036';'2';'breakfast';'2017-05-22 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CHOC CHIP';'46';'agitated';'152';'6';'291';'10';'45'
'44037';'1';'dinner';'2017-05-22 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'46';'sleepy';'152';'8';'515';'53';'2'
'44038';'1';'breakfast_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,ALMOND MILK,SWTND,VANILLA FLAVOR,RTD';'46';'grumpy';'152';'0';'38';'1';'7'
'44039';'2';'lunch';'2017-05-22 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'46';'motivated';'152';'11';'250';'15';'17'
'44040';'2';'lunch_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,CARB,COLA,FAST-FOOD COLA';'46';'amorous';'152';'0';'37';'0';'10'
'44041';'1';'dinner_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,NUTRITIONAL SHAKE MIX,HI PROT,PDR';'46';'sleepy';'152';'54';'392';'11';'20'
'44042';'3';'snack';'2017-05-22 00:00:00.000000';'CANDIES,REESE\'S NUTRAGEOUS CANDY BAR';'46';'sleepy';'152';'11';'517';'32';'53'
'44043';'3';'breakfast';'2017-05-23 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'46';'motivated';'156';'6';'197';'7';'35'
'44044';'2';'dinner';'2017-05-23 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'46';'grumpy';'156';'8';'515';'53';'2'
'44045';'2';'breakfast_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,ALMOND MILK,SWTND,VANILLA FLAVOR,RTD';'46';'grumpy';'156';'0';'38';'1';'7'
'44046';'2';'lunch';'2017-05-23 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'46';'sleepy';'156';'15';'250';'12';'23'
'44047';'2';'lunch_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'46';'sleepy';'156';'0';'18';'0';'4'
'44048';'3';'dinner_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'46';'sleepy';'156';'78';'352';'2';'6'
'44049';'2';'snack';'2017-05-23 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'46';'grumpy';'156';'10';'521';'31';'55'
'44050';'2';'breakfast';'2017-05-24 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CHOC CHIP';'46';'sleepy';'154';'6';'291';'10';'45'
'44051';'2';'dinner';'2017-05-24 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'46';'amorous';'154';'26';'262';'17';'0'
'44052';'1';'breakfast_drink';'2017-05-24 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'46';'motivated';'154';'3';'57';'1';'9'
'44053';'2';'lunch';'2017-05-24 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'46';'agitated';'154';'15';'250';'12';'23'
'44054';'2';'lunch_drink';'2017-05-24 00:00:00.000000';'BEVERAGES,CARB,LEMON-LIME SODA,NO CAFFEINE';'46';'agitated';'154';'0';'41';'0';'10'
'44055';'2';'dinner_drink';'2017-05-24 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'46';'amorous';'154';'56';'388';'6';'29'
'44056';'3';'snack';'2017-05-24 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'46';'sleepy';'154';'10';'521';'31';'55'
'44057';'1';'breakfast';'2017-05-25 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'46';'amorous';'156';'6';'297';'10';'46'
'44058';'2';'dinner';'2017-05-25 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'46';'grumpy';'156';'8';'515';'53';'2'
'44059';'3';'breakfast_drink';'2017-05-25 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'46';'agitated';'156';'3';'88';'3';'12'
'44060';'2';'lunch';'2017-05-25 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'46';'grumpy';'156';'12';'228';'9';'25'
'44061';'3';'lunch_drink';'2017-05-25 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'46';'grumpy';'156';'0';'0';'0';'0'
'44062';'3';'dinner_drink';'2017-05-25 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'46';'motivated';'156';'3';'64';'2';'9'
'44063';'1';'snack';'2017-05-25 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'46';'ambivalent';'156';'10';'521';'31';'55'
'44064';'3';'breakfast';'2017-05-26 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CINN TOAST';'46';'sleepy';'149';'6';'325';'12';'50'
'44065';'1';'dinner';'2017-05-26 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'46';'motivated';'149';'24';'121';'3';'0'
'44066';'1';'breakfast_drink';'2017-05-26 00:00:00.000000';'BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK';'46';'ambivalent';'149';'3';'65';'3';'6'
'44067';'2';'lunch';'2017-05-26 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)';'46';'sleepy';'149';'11';'240';'8';'31'
'44068';'2';'lunch_drink';'2017-05-26 00:00:00.000000';'BEVERAGES,CARB,PEPPER-TYPE,CONTAINS CAFFEINE';'46';'agitated';'149';'0';'41';'0';'10'
'44069';'2';'dinner_drink';'2017-05-26 00:00:00.000000';'BEVERAGES,ABBOTT,EAS SOY PROT PDR';'46';'ambivalent';'149';'48';'405';'4';'44'
'44070';'1';'snack';'2017-05-26 00:00:00.000000';'CANDIES,REESE\'S BITES';'46';'motivated';'149';'11';'521';'30';'55'
'44071';'2';'breakfast';'2017-05-27 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'46';'sleepy';'155';'7';'278';'11';'40'
'44072';'2';'dinner';'2017-05-27 00:00:00.000000';'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8FAT,SEL,RAW';'46';'sleepy';'155';'21';'208';'13';'0'
'44073';'1';'breakfast_drink';'2017-05-27 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'46';'amorous';'155';'3';'75';'3';'9'
'44074';'1';'lunch';'2017-05-27 00:00:00.000000';'BURGER KING,DOUBLE WHOPPER,NO CHS';'46';'sleepy';'155';'14';'252';'16';'14'
'44075';'1';'lunch_drink';'2017-05-27 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'46';'amorous';'155';'0';'41';'0';'11'
'44076';'2';'dinner_drink';'2017-05-27 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'46';'motivated';'155';'56';'388';'6';'29'
'44077';'2';'snack';'2017-05-27 00:00:00.000000';'SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED';'46';'ambivalent';'155';'9';'500';'28';'58'
'44078';'3';'breakfast';'2017-05-28 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'46';'motivated';'152';'6';'297';'10';'46'
'44079';'2';'dinner';'2017-05-28 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'46';'agitated';'152';'5';'748';'81';'0'
'44080';'3';'breakfast_drink';'2017-05-28 00:00:00.000000';'BEVERAGES,COFFEE,READY TO DRK,VANILLA,LT,MILK BSD,SWTND';'46';'sleepy';'152';'2';'36';'1';'4'
'44081';'1';'lunch';'2017-05-28 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)';'46';'ambivalent';'152';'11';'240';'8';'31'
'44082';'2';'lunch_drink';'2017-05-28 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'46';'ambivalent';'152';'0';'20';'0';'5'
'44083';'3';'dinner_drink';'2017-05-28 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'46';'sleepy';'152';'3';'64';'2';'9'
'44084';'2';'snack';'2017-05-28 00:00:00.000000';'CANDIES,REESE\'S PIECES CANDY';'46';'grumpy';'152';'12';'497';'25';'60'
'44085';'1';'breakfast';'2017-05-29 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'46';'motivated';'150';'7';'384';'6';'75'
'44086';'2';'dinner';'2017-05-29 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'46';'ambivalent';'150';'21';'123';'4';'0'
'44087';'2';'breakfast_drink';'2017-05-29 00:00:00.000000';'BEVERAGES,ALMOND MILK,SWTND,VANILLA FLAVOR,RTD';'46';'amorous';'150';'0';'38';'1';'7'
'44088';'2';'lunch';'2017-05-29 00:00:00.000000';'MCDONALD\'S,BIG MAC';'46';'grumpy';'150';'12';'257';'15';'20'
'44089';'2';'lunch_drink';'2017-05-29 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'46';'agitated';'150';'0';'41';'0';'11'
'44090';'2';'dinner_drink';'2017-05-29 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'46';'amorous';'150';'56';'388';'6';'29'
'44091';'2';'snack';'2017-05-29 00:00:00.000000';'SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED';'46';'amorous';'150';'9';'500';'28';'58'
'44092';'1';'breakfast';'2017-05-30 00:00:00.000000';'KELLOGG\'S,EGGO PROT,WAFFLES,HOMESTYLE';'46';'agitated';'145';'11';'281';'10';'37'
'44093';'2';'dinner';'2017-05-30 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'46';'agitated';'145';'24';'121';'3';'0'
'44094';'2';'breakfast_drink';'2017-05-30 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'46';'sleepy';'145';'3';'57';'1';'9'
'44095';'1';'lunch';'2017-05-30 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'46';'amorous';'145';'17';'221';'8';'20'
'44096';'2';'lunch_drink';'2017-05-30 00:00:00.000000';'BEVERAGES,CARB,ORANGE';'46';'motivated';'145';'0';'48';'0';'12'
'44097';'2';'dinner_drink';'2017-05-30 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'46';'motivated';'145';'67';'385';'5';'18'
'44098';'1';'snack';'2017-05-30 00:00:00.000000';'SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED';'46';'amorous';'145';'9';'500';'28';'58'
'44099';'2';'breakfast';'2017-05-31 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'46';'grumpy';'138';'6';'197';'7';'35'
'44100';'1';'dinner';'2017-05-31 00:00:00.000000';'BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8 FAT,CHOIC,RAW';'46';'agitated';'138';'22';'160';'7';'0'
'44101';'3';'breakfast_drink';'2017-05-31 00:00:00.000000';'BEVERAGES,ALMOND MILK,UNSWTND,SHELF STABLE';'46';'grumpy';'138';'1';'15';'1';'1'
'44102';'3';'lunch';'2017-05-31 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'46';'amorous';'138';'17';'221';'8';'20'
'44103';'1';'lunch_drink';'2017-05-31 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'46';'ambivalent';'138';'0';'18';'0';'4'
'44104';'2';'dinner_drink';'2017-05-31 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'46';'sleepy';'138';'3';'95';'3';'14'
'44105';'2';'snack';'2017-05-31 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'46';'agitated';'138';'12';'382';'4';'78'
'44106';'2';'breakfast';'2017-06-01 00:00:00.000000';'KELLOGG\'S,EGGO PROT,WAFFLES,HOMESTYLE';'46';'agitated';'145';'11';'281';'10';'37'
'44107';'1';'dinner';'2017-06-01 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'46';'motivated';'145';'19';'187';'12';'0'
'44108';'2';'breakfast_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'46';'amorous';'145';'3';'75';'3';'9'
'44109';'2';'lunch';'2017-06-01 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'46';'grumpy';'145';'13';'234';'12';'21'
'44110';'3';'lunch_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'46';'ambivalent';'145';'0';'0';'0';'0'
'44111';'2';'dinner_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,SLIMFAST,MEAL REPLCMNT,HI PROT SHAKE,RTD,3-2-1';'46';'agitated';'145';'7';'58';'3';'1'
'44112';'2';'snack';'2017-06-01 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'46';'agitated';'145';'9';'495';'23';'64'
'44113';'3';'breakfast';'2017-06-02 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'46';'ambivalent';'153';'7';'278';'11';'40'
'44114';'2';'dinner';'2017-06-02 00:00:00.000000';'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8FAT,SEL,RAW';'46';'motivated';'153';'21';'208';'13';'0'
'44115';'3';'breakfast_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,COFFEE,READY TO DRK,VANILLA,LT,MILK BSD,SWTND';'46';'ambivalent';'153';'2';'36';'1';'4'
'44116';'2';'lunch';'2017-06-02 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'46';'motivated';'153';'13';'234';'12';'21'
'44117';'2';'lunch_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'46';'amorous';'153';'0';'43';'0';'11'
'44118';'2';'dinner_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,ABBOTT,EAS SOY PROT PDR';'46';'motivated';'153';'48';'405';'4';'44'
'44119';'2';'snack';'2017-06-02 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'46';'sleepy';'153';'7';'413';'11';'76'
'44120';'2';'breakfast';'2017-06-03 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'46';'motivated';'162';'7';'278';'11';'40'
'44121';'2';'dinner';'2017-06-03 00:00:00.000000';'BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8 FAT,CHOIC,RAW';'46';'ambivalent';'162';'22';'160';'7';'0'
'44122';'2';'breakfast_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'46';'amorous';'162';'3';'75';'3';'9'
'44123';'3';'lunch';'2017-06-03 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'46';'motivated';'162';'11';'250';'15';'17'
'44124';'2';'lunch_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'46';'ambivalent';'162';'0';'34';'0';'9'
'44125';'2';'dinner_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,ABBOTT,EAS SOY PROT PDR';'46';'ambivalent';'162';'48';'405';'4';'44'
'44126';'2';'snack';'2017-06-03 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'46';'sleepy';'162';'12';'382';'4';'78'
'44127';'2';'breakfast';'2017-06-04 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'46';'grumpy';'159';'7';'278';'11';'40'
'44128';'2';'dinner';'2017-06-04 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'46';'agitated';'159';'21';'123';'4';'0'
'44129';'3';'breakfast_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'46';'amorous';'159';'3';'88';'3';'12'
'44130';'2';'lunch';'2017-06-04 00:00:00.000000';'MCDONALD\'S,BIG MAC';'46';'amorous';'159';'12';'257';'15';'20'
'44131';'3';'lunch_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'46';'grumpy';'159';'0';'0';'0';'0'
'44132';'2';'dinner_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'46';'grumpy';'159';'3';'95';'3';'14'
'44133';'1';'snack';'2017-06-04 00:00:00.000000';'SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED';'46';'amorous';'159';'9';'500';'28';'58'
'44134';'1';'breakfast';'2017-06-05 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'46';'motivated';'151';'6';'197';'7';'35'
'44135';'1';'dinner';'2017-06-05 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'46';'sleepy';'151';'5';'748';'81';'0'
'44136';'3';'breakfast_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'46';'ambivalent';'151';'3';'57';'1';'9'
